text,label
"“Kulang tayo sa tubig. Ang tubig kasi dumadaloy yan sa mga tubo papunta sa mga kabahayan, maaring yung size ng tubo ang dahilan. Makakatulong siguro sa supply ng tubig ay yung lakihan natin yung mga tubo o gripo sa mga bahay. Imbis na ½ inch ang liit ng tubo, gawin nating 12 inches ang luwang ang laki. diba para mas maraming tubig ang dumaloy.”",FAKE
“did not make that comment and the post is clearly fake.”,FAKE
"“Senator Pacquiao has no partnership with LANDBANK to provide any financial assistance… The post and the page you have provided is not legitimate,”",FAKE
"“Doctor ni Kris, INAMING KRITIKAL ang nangyari bago mabawian ng buhay si Kris (Doctor admitted Kris Aquino was in a critical condition before she died)!”",FAKE
"“Eh, ano ngayon kung bilhin namin ang ABS-CBN. May pera naman kami. Nag susumikap kami sa trabaho. Yung iba jan [sic], 18 hours daw, pero wala ka makita kahit isang eyebag. Ano siya Robot (So what if we buy ABS-CBN? We have the money. We work hard at our jobs. Some people, they say they work 18 hours, but we don’t even see an eye bag. Are they a Robot)?”",FAKE
"“I, the Princess of Saudi, would like to express my support to Bongbong Marcos because he is a visionary leader. I hope someday I will met [sic] him. His bashers are the worst citizens in his country.”",FAKE
"“Number one sinungaling. Pangalawa, in the difficult moments, hindi siya nagpapakita (Number one, [he is] a liar. Second, in the difficult moments, he does not show up).”",FAKE
“not know where [the made-up statement] came from.”,FAKE
“Marcos pa rin (Still Marcos)”,FAKE
“no longer boxing and [doesn’t] have big money purses.”,FAKE
“Anyone who claims to work 18 hours a day is either lying or stupid.”,FAKE
“Thank you #MaDumb for reinforcing my resolve not to vote for you! #NeverAgainNoynoying.”,FAKE
"“Tama! May nanalo na, No to Leniii… kay BBM tayo (Correct! Someone already won, no to Leni… we’re with BBM)!”",FAKE
"“Tama! May nanalo na, No to Leniii… kay BBM tayo (Correct! Someone already won, no to Leni… we’re with BBM)!”",FAKE
"“There was no such report from us,”",FAKE
"“Napakaimportante po talaga na dagdagan po natin yung skyways natin, ma (de)congest po, mabawasan ang traffic natin.”",FAKE
"“This stunt is part of the continuing ‘gutter politics’ our adversaries have employed against presidential candidate Bongbong Marcos,”",FAKE
"“MABUHAY ANG BAGONG KASAL (Long-live the newly-weds),”",FAKE
“making a fool out of the people;”,FAKE
"“Try as you may, #fakenews folks- you cannot rewrite history. And the truth is you do owe this man the fact that you have FREEDOM OF SPEECH, FREEDOM OF EXPRESSION & FREEDOM OF THE PRESS TODAY- because he had the balls to actually DIE for his country.”",FAKE
“LENI ROBREDO Grand Rally BBM sinisigaw… (Leni Robredo grand rally shouts BBM…)”,FAKE
"“Wala akong sinabi Ka Ely [na] ihinto…. ’Yung headline mali kasi binalikan ko yung video, binalikan ko ’yung transcript. Wala akong sinabing ihinto ’yung kampanya, ang sinabi ko i-tweak. At ’pag i-tweak, i-assess lang kung ano ’yung mali.”",FAKE
"“Let’s always be mindful of what we share. Double check our sources, triple check if needed. No to fake news!”",FAKE
"“I had tarpaulins and other campaign materials for LENI-KIKO. All are kept in my room for I respect my dad’s decision for the red candidate. Today, bec[ause] of #PasigLaban #PasigIsPink my dad told me ‘NAK, tara kabit tayo LENI-KIKO TARP SA ROOFTOP (My child, let’s hang the Leni-Kiko tarpaulin on the rooftop)’ I’m crying.”",FAKE
"“We can impose taxes to our seafarers, nurses and other sectors who are earning a lot in abroad. It is high time that they should also pay their taxes here in the Philippines and not only to their host country.”",FAKE
"“I think he’s just a great guy, a great father. I’ve never seen him hurt a fly. So just for that, I would say go for it.”",FAKE
“P20.00 COINS MO BILHIN NAMIN NG P600.00 ANG ISA (We’ll buy your P20 coins for P600 each) | 100% LEGIT.”,FAKE
"“Barzagas are f*cking traitors then. Whole family of idiots who supports dynasties of murderers. While their platforms are empty, so are their brains as pointed out by Walden Bello, they are idiots,”",FAKE
"“Record breaking 1,000,000 ang umattend sa Leni Grand rally sa Cebu. Sa dami ng tao nahirapan na huminga ang dumalo. (Record-breaking, 1,000,000 attended the Leni grand rally in Cebu. Due to the huge crowd, people were having a hard time breathing).”",FAKE
"“This is fake. She never said anything even remotely similar to this ‘quote,’”",FAKE
"“Maniwala po kayo at ang ating mga kababayan, hindi po totoo iyan, fake news po. Nagdeklara na po ang ating embahada sa New Zealand, wala po silang natanggap kahit isa lang na reklamo mula sa mga kababayan natin,”",FAKE
"“Leni and Kiko are so desperate. They are doing everything to get noticed,”",FAKE
"“Bantayan ang balota sa Mayo 9 baka isali sa balota ang mga pangalan ng mga patay.. BBM AT LENI huwag isali ang mga pangalan ng mga bangkay (Watch over the ballots on May 9, they might include the names of the dead.. BBM AND LENI, don’t include the names of the dead).”",FAKE
"“We have emphasized, time and again, that survey results are time bound and, except for the exit poll, face serious limitations as a means of predicting actual election results,”",FAKE
“COMELEC DISQUALIFIES MAKABAYAN BLOC AND NERI COLMENARES FROM THE MAY 2022 ELECTIONS.”,FAKE
"“We call on everyone to refrain from spreading misinformation,”",FAKE
"“intention of just being creative and in tune with the political climate in the Philippines,”",FAKE
"“SIMULA (from) MAY 15 HANGGANG (until) MAY 31, 2021”",FAKE
“BSP Circular No. 49 of 2014”,FAKE
"“Hindi po ROTC lang na isang subject, o isang weekend, o isang buwan sa isang taon. Dapat po lahat ng ating 18-year-olds… (It will not be ROTC that’s just one subject, or [conducted on] a weekend, or a month of a year. All our 18-year-olds)… you will be given a subsidy, you will be asked to serve our country doon sa (in the) Armed Forces of the Philippines.”",FAKE
“for now and the next few years.”,FAKE
"“SA LAHAT NG MGA NAKA ONLINE NGAYUN (sic) AY SWERTRE (sic) PO KAYU (sic) DAHIL MAGBIBIGAY AKO SA BAWAT TAO NA NAKA ONLINE AT MAKA MASSAGE (sic) SA AKINN (sic) (To all who are currently online, you’re lucky because I will be giving [money] to all who are online and will be messaging me).”",FAKE
"“ANNOUNCEMENT: AYUDA, AY PARA LAMANG SA MGA PILIPINO NA MAY NATIONAL ID. MAY NATIONAL ID NABA (sic) KAYO? KUNG WALA PA, ABAY (sic) KUMUHA NA. PARA DI MAHULI SA BIGAYAN NG AYUDA. (Ayuda, only for Filipinos with national ID. Do you have a national ID? If not, go get one so you will not be left out in the distribution of ayuda.)”",FAKE
"“in any way, shape or form.”",FAKE
"“BREAKING NEWS: P2,000 MONTHLY ALLOWANCE FOR HOUSEWIFE.”",FAKE
"“for satire, parody, and entertainment purposes only”",FAKE
“not give or disclose any personal information to anonymous and unofficial websites or messages you receive online or via email.”,FAKE
"“Wala rin po kaming ipinamimigay na libreng cellphone at laptop (We are also not giving away free cell phones and laptops),”",FAKE
“MABISANG SOLUSYON PARA SA DIABETES. Sabihin hindi sa insulin. Epektibo pagkatapos ng 7 araw ng paggamit. (Effective solution for diabetes. Say no to insulin. Effective seven days after use.)”,FAKE
"“Gulat na gulat, maraming nanghihina habang nakapila, nagpupumilit bumili ng aircon sa Mall of Asia (Very shocked. Many are getting weak while lining up, insisting on buying an air conditioner at the Mall of Asia).”",FAKE
"“We are not presuming anything for now. Let’s see the results first, at least preliminarily, in the investigation,”",FAKE
"“I am proud to announce that we have signed and sealed a total of 10 letters of intent and 12 MOUs in the sectors of renewable energy, data centers, e-commerce, broadband technology, startups, government housing and agriculture, and witnessed the signings of several letters of intent and MOUs from 22 Indonesian and Singaporean investors,”",FAKE
"“Iyang mga iyan, kukunin ang face ko, face ni Doc Willie … pati ibang mga cardiologist kinukuha nila. Pero ang daming naloloko kasi yung photoshop nila, mukhang hawak pa ng [doktor] yung product kaya nakakalusot talaga,”",FAKE
"“Ito ung mismo coke. At sa mahilig uminom nito bahala nakayo humusga nakita korin yan sa wall ko. At pinost korin goodbless sa inyo sana ditayo maka inum ng marumi (This is Coke Mismo. For those who like to drink this, let yourselves be the judge. I only saw this on my timeline and posted it. God bless all of you, hope we don’t drink something dirty).”",FAKE
“Hindi pa nangyayari dati ang horror scene na ito sa Mall Of Asia. Marami na ang nawalan ng malay habang nakapila para bumili nitong Japanese air conditioner (This horror scene has not happened before at SM Mall of Asia. A lot of people lost consciousness while lining up to buy this Japanese air conditioner).”,FAKE
"“DSWD emphasizes that it has no affiliation with any other Facebook page/pages and that official information are transmitted only in the official accounts aforementioned, and in regional DSWD Facebook pages,”",FAKE
“the world knows the whole truth”,FAKE
"“DSWD emphasizes that it has no affiliation with any other Facebook page/pages and that official information is transmitted only in the official accounts aforementioned, and in regional DSWD Facebook pages,”",FAKE
"“Don’t be scammed by FAKE ACCOUNTS using my face and name,”",FAKE
"“Ayon sa magulang ni Miguel, Bearbites daw ang sikreto sa pagiging matalino, bibo, at madiskarte sa murang edad  (According to Miguel’s parent, Bearbites is the secret to being intelligent, alert, and resourceful at an early age).”",FAKE
"“Isasabatas ko na po na Ang bawat lalake (sic), Lima ang mapapangasawa (I will create a law to allow every man to marry five women).”",FAKE
"“Mga bikers, pwede nang mag longride basta huwag sila lalayo (Bikers, can now have long rides as long as they don’t go far).”",FAKE
"“Any accounts, except for [these official pages], are not, in any way, connected with the DSWD. We enjoin the public to follow our official social media accounts and website for announcements about our programs and services,”",FAKE
"“The delightful and amazing thing is that [the statue] did not fall over,”",FAKE
“Department of Nutrition and Health Protection”,FAKE
"“Although the tragic incident at Halloween in Korea was an expensive lesson, Philippines people STILL DID NOT learn from the experience. Too many people fainted because of jostling, hustling at the biggest mall in Manila.”",FAKE
"“P10,000 NA AYUDA BAWAT PAMILYANG FILIPINO APPROVED NA (P10,000 financial aid for every Filipino family now approved)!”",FAKE
"“We are happy to announce that we will be donating dozens of sofa chairs that cannot be sold due to minor scratches and minor damage, all working fine, so we will randomly send them to someone who types ‘done’ until November 25th! hopefully useful for you and your family. And register here.”",FAKE
“This is FAKE NEWS! (Edited).”,FAKE
"“Sa hindi inaasahang pagkakataon, nawala ang mabahong hininga ng asawa ko after 1 month of using the mouth spray of Pasteur Institute Japan (Due to an unexpected circumstance, my husband’s bad breath went away after a month of using Pasteur Institute Japan’s mouth spray).”",FAKE
"“Do not click suspicious links to avoid future potential threats. Do not register to this website because your data may be compromised,”",FAKE
“The hospital strongly denies developing any such medication due to the fact that the hospital does not possess the capability to independently develop and produce drugs.”,FAKE
“I put the web link where I bought legit products here >>”,FAKE
"“I will order only one bottle, how much?”",FAKE
"“sanitation, masking, distancing, good ventilation and vaccination.”",FAKE
"“We have looked into this, and we are in no way connected to the medicine brand which supposedly cures diabetes,”",FAKE
"“Be careful and don’t trust any person you don’t know that offers registration assistance, with or without payment,”",FAKE
"“The BSP has never issued nor is planning to issue such type of a banknote,”",FAKE
"“Belo Time Capsule is a treatment, NOT a product.”",FAKE
"“improves eyesight after 1-2 days,”",FAKE
“Fast – Sore Throat Spray.”,FAKE
“ZOMBIE VIRUS AKSIDENTENG NADISKUBRE NG MGA SCIENTIST (Zombie virus accidentally discovered by scientists)!”,FAKE
"“Therefore, consumption of such violative product may pose potential danger or injury to health,”",FAKE
"“So far no one has given a number other than 43, there are no winners for the Toyota Hilux and Toyota Portuner Legend 2023. There are still 4 more wins [sic],”",FAKE
"“The Office of The President and the Office of the Executive Secretary have never issued such ‘Memorandum Circular,’”",FAKE
"“At present, only selected indigent senior citizens numbering around 4.1 million out of the total 12.2 million are receiving PHP500 social pension per month but that will soon be doubled by virtue of RA 11916 after it gets the funding from DBM,”",FAKE
"“There is no technology yet in the entire world that can predict when and where [earthquakes] will specifically occur,”",FAKE
