Post Title,Time Posted,Post Link,Image URL,Description,Classification,Quotes 1,Quotes 2,Quotes 3,Quotes 4,Quotes 5,Quotes 6,Quotes 7,Quotes 8,Quotes 9,Quotes 10,Quotes 11,Quotes 12,Quotes 13
VERA FILES FACT CHECK: Graphic shows INCORRECT arguments on COVID-19 vaccination policy,2022-01-14T20:45:00+00:00,https://verafiles.org/articles/vera-files-fact-check-graphic-shows-incorrect-arguments-covi,https://verafiles.org/wp-content/uploads/5516/42/011222_FALSE_Legal_arguments_vs_COVID_restrictions_WEB_copy.png,The local laws that the ad cited to justify these arguments contradict these assertions.,FALSE,"“efforts to speed up vaccine development to address the ongoing COVID-19 pandemic have not sacrificed scientific standards, the integrity of the vaccine review process, or safety.”",“has met the pre-specified success criteria for the study’s primary efficacy endpoint.”,"“no vaccine, no employment rule”","“any employee who refuses or fails to be vaccinated shall not be discriminated against in terms of tenure, promotion, training, pay, and other benefits, among others, or terminated from employment.”",,,,,,,,,
VERA FILES FACT CHECK: Claim that the alleged hacking of voters’ data a plot against Marcos FALSE,2022-01-17T11:59:00+00:00,https://verafiles.org/articles/vera-files-fact-check-claim-alleged-hacking-voters-data-plot,https://verafiles.org/wp-content/uploads/6916/42/011322_FALSE_Comelec_BBM_hack_WEB.jpg,This is false. An investigation into the alleged hacking is still in progress.,FALSE,"“We see no evidence of any sort of breach… but of course we are working hard to validate these allegations,”",“scant substantiation for its assertions”,“NAKAKAGUKAT: [sic] DATA BASE ng COMELEC NA HACKED NA| Mga PLANONG PANDARAYA Kay BONGBONG MARCOS BISTADO!! (Shocking: Comelec database hacked/Plans to commit voter fraud against Bongbong Marcos revealed!)”,,,,,,,,,,
VERA FILES FACT CHECK: The Philippines did NOT purchase two Russian submarines,2022-01-21T16:02:00+00:00,https://verafiles.org/articles/vera-files-fact-check-philippines-did-not-purchase-two-russi,https://verafiles.org/wp-content/uploads/5416/42/011922_FALSE_Russian_submarine_purchase_WEB_copy.png,"In an email to VERA Files Fact Check, the Philippine Navy said it does not have any submarines in its fleet inventory.",FALSE,"“The ongoing [Philippine Navy] modernization program enables the Navy to perform and fulfill its various naval roles and tasks, especially in addressing territorial defense and maritime security,”",“Philippine Flag is waving | Russian Submarine?”,,,,,,,,,,,
"VERA FILES FACT CHECK: Video peddles FALSE claims Glenn Chong to replace Comelec’s Guanzon, Jimenez ‘fired’",2022-01-27T11:51:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-peddles-false-claims-glenn-chong,https://verafiles.org/wp-content/uploads/5416/43/012422_FALSE_Chong_vs_Guanzon_Jimenez_web.png,Comelec spokesperson James Jimenez has belied the claims.,FALSE,"“The claims in this video have been made on and off for the last three years. It is like a fantasy or a dream for whoever is behind these videos,”",“KAKAPASOK LANG SHOCKING! ATTY GLENN CHONG PAPALITAN NA SI ROWENA GUANZON JAMES JIMENEZ SIBAK COMELEC (Just in shocking! Atty. Glenn Chong to replace Rowena Guanzon James Jimenez axed Comelec).”,,,,,,,,,,,
VERA FILES FACT CHECK: ‘P28.7M ad loss’ after Marcos skipped Jessica Soho interview NOT TRUE,2022-01-28T17:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-p287m-ad-loss-after-marcos-skipped-jes,https://verafiles.org/wp-content/uploads/2916/43/012522_FALSE_Soho_ads_decline_WEB.png,It was uploaded the same day the network aired the interview of Jessica Soho with four presidential aspirants.,FALSE,“because the job of the presidency is tough.”,"“BREAKING NEWS: higit sa sampung advertisers o katumbas ng 28.7M, binawi o umatras sa Jessica interview slots (BREAKING NEWS: More than ten advertisers, equivalent to P28.7 million, backed out of the Jessica interview slots).”",“JUST IN: Matapos I-DECLINE ni BBM ANG INTERVIEW| JESICA (sic) SOHO KINARMA| P28.7 MILLION-ADS NAGBACK-OUT (After BBM declines the interview| Jessica Soho hit by karma| ads worth P28.7 million pulled out)!!”,,,,,,,,,,
VERA FILES FACT CHECK: Electricity cost in Ilocos Norte NOT cheaper than Metro Manila rate,2022-01-28T17:05:00+00:00,https://verafiles.org/articles/vera-files-fact-check-electricity-cost-ilocos-norte-not-chea,https://verafiles.org/wp-content/uploads/9816/43/012722_FALSE_Ilocos_Norte_electricity_WEB.png,"According to Ilocos Norte Cooperative Inc., the region’s electricity provider, the residential rate of electricity for January this year amounts to P12.7538 per kWh, not including the value-added tax (VAT). This is higher compared to the November 2021 rate of P10.4705 per kWh.",FALSE,“Ang Napakamurang Kuryente sa Ilocos Norte sa pamumuno ni Bongbong Marcos at Imee Marcos (The very cheap electricity in Ilocos Norte under the leadership of Bongbong Marcos and Imee Marcos).”,,,,,,,,,,,,
VERA FILES FACT CHECK: Man who fell off creek in ‘DU30 vs Noynoy’ video NOT Aquino,2022-01-28T17:22:00+00:00,https://verafiles.org/articles/vera-files-fact-check-man-who-fell-creek-du30-vs-noynoy-vide,https://verafiles.org/wp-content/uploads/4216/43/011922_FALSE_PNoy_Pasig_River_WEB.png,"A reverse image search shows the man in yellow is Surendra Furtado, former mayor of Panaji, India.",FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: Crowd DID NOT chant Marcos’ name at Robredo’s proclamation rally,2022-02-10T20:17:00+00:00,https://verafiles.org/articles/vera-files-fact-check-crowd-did-not-chant-marcos-name-robred,https://verafiles.org/wp-content/uploads/2116/44/021022_FALSE_Ipasok_si_Dick_chant_WEB.png,This post is false. Don't believe it.,FALSE,“People shouting ‘Marcos kami’ ‘Marcos Ini’ (We’re with Marcos) at Leni Robredo’s proclamation campaign in her own homecourt.”,"“Lenlen Proclamation marcos Ang Sigaw ([At Leni’s] proclamation, the call was for Marcos)!”","“Awat na, huwag kayo magpasaway (Stop now, don’t be unruly).”",“Ipasok si Dick (Let Dick in)!”,“Marcos pa rin (Still Marcos)!”,“Marcos kami (We’re for Marcos)!”,,,,,,,
VERA FILES FACT CHECK: FALSE figures on construction materials Robredo turned over to Odette victims circulates,2022-02-10T20:52:00+00:00,https://verafiles.org/articles/vera-files-fact-check-false-figures-construction-materials-r,https://verafiles.org/wp-content/uploads/9916/44/020722_FALSE_Robredo_shelter_kits_WEB_copy.png,The post gave deflated numbers on the distributed materials.,FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: NO Robredo-Meta meeting to ban pro-Marcos accounts,2022-02-11T20:24:00+00:00,https://verafiles.org/articles/vera-files-fact-check-no-robredo-meta-meeting-ban-pro-marcos,https://verafiles.org/wp-content/uploads/7116/44/021122_FALSE_Leni_meets_FB_WEB.png,"Meta, Facebook's parent company, denied the claim.",FALSE,"“We have a global process for government requests to remove or restrict content. That process is the same in the Philippines as every other country around the world,”",“does not arbitrarily censor peaceful political speech on Facebook”,"“No one from Meta has recently met with the Vice President or her team or made any agreement to remove political content from our platforms,”","“sir, Leni team had a meeting with FB senior officials, including Philippine public policy manager Chris Kuzhuppilly, head of politics and government outreach Roy Tan and Kylie Mooney. They plan to suspend massive BBM supporters’ accounts one week before campaign period starts. A middle man helping Leni team reach to FB is closely connected with US.”",,,,,,,,,
"VERA FILES FACT CHECK: Joma Sison is NOT dead, denies rumors",2022-02-12T08:37:00+00:00,https://verafiles.org/articles/vera-files-fact-check-joma-sison-not-dead-denies-rumors,https://verafiles.org/wp-content/uploads/2016/44/021022_FALSE_Joma_Sison_death_hoax_WEB_REV.png,The death hoax circulated a day before Sison’s 83rd birthday.,FALSE,"“I have no life-threatening illness, only some inflammations on the legs due to rheumatoid arthritis (that) go away in only 2 to 4 days after medication,”",“NPA leader joma sison Patay na (is dead)… Rest in hell. Matagal mo nang binaboy ang bansa … (You have long ruined the country).”,"“BREAKING NEWS… JOMA SISON, founder ng CPPNPANDF (sic), diumano, patay na… (founder of CPP-NPA-NDF, allegedly, has died).”",,,,,,,,,,
VERA FILES FACT CHECK: Ex-CJ Panganiban did NOT back junking of Marcos DQ case,2022-02-17T08:38:06+00:00,https://verafiles.org/articles/vera-files-fact-check-ex-cj-panganiban-did-not-back-junking,https://verafiles.org/wp-content/uploads/2022/05/020822_FALSE_J._Panganiban_on_Marcos_cases_web.jpg,There was no indication of any source in the circulating posts where he made the alleged statement.,FALSE,“not a crime involving moral turpitude.”,"“I do not have a social media account. Hence, I do not comment on posts made therein. However, I stand by what I wrote in my Inquirer column.”","“Have you ever been found liable for an offense which carries with it the accessory penalty of perpetual disqualification to hold public office, which has become final and executory?”","“Moreover, his ‘No’ answer in Item No. 22 is ‘false’ because the offense he was convicted of carried with it—in fact and in truth—the accessory penalty of disqualification from holding a public office.”","“Petitioners: BBM lied, COC must be nixed,”",,,,,,,,
VERA FILES FACT CHECK: Video does NOT show Bongbong-Sara supporters filling up ‘EDSA’,2022-02-18T14:14:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-does-not-show-bongbong-sara-supp,https://verafiles.org/wp-content/uploads/2216/45/021522_FALSE_Marcos_rally_EDSA_WEB.png,"The clip does show a Bongbong-Sara motorcade, but it was neither recent nor taken at EDSA.",FALSE,"“Grabe parang langgam pulang pula ang buong EDSA (Wow, like a swarm of ants, the entire EDSA is very red) #BBMSARA2022.”",,,,,,,,,,,,
VERA FILES FACT CHECK: Marcos Jr. falsely claims West PH Sea dispute ‘only became an election issue’ in the May 2022 polls,2022-02-18T16:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-marcos-jr-falsely-claims-west-ph-sea-d,https://verafiles.org/wp-content/uploads/6816/45/vffc_marcos_on_wps_21722.jpeg,"The WPS issue, including the harassment that Filipino fishermen suffer, was raised in past national elections.",FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: Claim that PH media did not report on Marcos’ presence in SMNI debate FALSE,2022-02-23T11:33:00+00:00,https://verafiles.org/articles/vera-files-fact-check-claim-ph-media-did-not-report-marcos-p,https://verafiles.org/wp-content/uploads/5016/45/022122_FALSE_Media_orgs_on_Marcos_SMNI_attendance_web.png,All of the seven mainstream media groups called out in the post reported on his participation.,FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: Claim on latest Russian missile’s destructive power FALSE,2022-03-01T08:48:00+00:00,https://verafiles.org/articles/vera-files-fact-check-claim-latest-russian-missiles-destruct,https://verafiles.org/wp-content/uploads/2022/03/030122_FALSE_Russian_ICBM.jpg,"ICBMs travel a wide arc, giving them the ability to strike half-way across the world within an hour.",FALSE,“destroying everything breathing in the world.”,,,,,,,,,,,,
VERA FILES FACT CHECK: Video FALSELY claims Manila mayor issued memo against participating in Marcos Jr.’s caravan,2022-03-02T03:10:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-falsely-claims-manila-mayor-issu,https://verafiles.org/wp-content/uploads/5316/46/022421_FALSE_Isko_Moreno_memo_WEB_copy.png,An officer of the MBB told VERA Files Fact Check via phone call that the bureau issued no such memorandum either.,FALSE,"“[For] barangay matters, hindi si Yorme ang nagme-memo (the mayor doesn’t send out memos.) Usually the memo will come from the Manila Barangay Bureau (MBB),”","“Walang utos (There was no order) during the motorcade of presidential candidate Marcos Jr. to prevent others from going out,”",,,,,,,,,,,
VERA FILES FACT CHECK: Video FALSELY claims ‘FA-27’ jet shot down amid Russia-Ukraine crisis,2022-03-02T05:15:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-falsely-claims-fa-27-jet-shot-do,https://verafiles.org/wp-content/uploads/1916/46/030122_FALSE_Ukraine-Russia_Turkey_WEB.png,No recent news reports mentioned an “FA-27” jet falling from the sky after shots were allegedly fired from the Russian side.,FALSE,“Russia shut dowm (sic) jet of FA-27 at 8:AM RASCAL. #thelegend #ukraine #fyp”,,,,,,,,,,,,
VERA FILES FACT CHECK: Stream shows Arma 3 video game NOT Russia-Ukraine conflict,2022-03-03T11:56:00+00:00,https://verafiles.org/articles/vera-files-fact-check-stream-shows-arma-3-video-game-not-rus,https://verafiles.org/wp-content/uploads/3116/46/030122_FALSE_Ukraine_air_defense_WEB.png,The conflict in the live stream did not happen in real life.,FALSE,“modern and realistic cinematic war films”,"“Wow so Amazing Ukraine Air Defend (sic) system in action,”",“Russia vs. Ukraine war start (sic).”,,,,,,,,,,
VERA FILES FACT CHECK: Video game footage given FALSE ‘Ukraine vs Russia’ context,2022-03-04T07:15:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-game-footage-given-false-ukraine,https://verafiles.org/wp-content/uploads/1316/46/030122_FALSE_Ukraine-Russia_video_game_WEB.png,VERA Files debunked a similar claim this week as the United Nations reported that one million refugees have fled Ukraine since Russia began its offensive against its neighbor on Feb. 24.,FALSE,“war is not a joke.”,“Ukraine vs Russia! Ukraine Defense Russia!! Please Stop the War!! Pray for Ukraine #russia #ukraine”,,,,,,,,,,,
VERA FILES FACT CHECK: Iloilo gov’t employees were NOT required to attend Robredo rally,2022-03-04T09:50:00+00:00,https://verafiles.org/articles/vera-files-fact-check-iloilo-govt-employees-were-not-require,https://verafiles.org/wp-content/uploads/4516/46/030122_FALSE_Robredo_Iloilo_rally_WEB.png,There was no announcement or directive on the city government’s website or Facebook page requiring or urging employees to attend the campaign rally of the Vice President.,FALSE,"“Tens of thousands of Ilonggos attended the hugely successful Iloilo rally on their own initiative and at their own expense,”",“energy and enthusiasm of ordinary citizens.”,"“Both the governor [Iloilo Gov. Arthur Defensor Jr.] and myself have denied these allegations,”","“nobody out of the 40,000 who attended was forced, required or paid”",,,,,,,,,
