label,article
0,"Hindi naipagtanggol ni Ranola ang kanyang gintong medalya sa 2011 Palembang SEA Games matapos na matanggap ang ulat na sumakabilang-buhay na ang kanyang ama ilang araw bago ang pagsisimula ng kanyang torneo sa Nay Pyi Taw, Myanmar. Dahil sa pighati, nabigong magwagi si Ranola sa paboritong 9-Ball event kung saan ay tanging tansong medalya lamang ang nakubra nito sa Women's 10-Ball single. Gayunman, muling makakasama nito ang matalik na kaibigan na si Rubilen Amit at ang papa-angat na batang cue artist na si Cheska Centeno na inaasahang dodominahin ang mga event sa Singapore SEAG. ""Hindi po namin maipapangako pero maganda po ang tsansa namin ngayon na makapag-uwi ng maraming medalya dahil medyo malakas po ngayon ang team,"" pagmamalaki ni Amit, na target maipagpatuloy ang kanyang medal-winning streak sa kada dalawang taong SEA Games. Si Amit ay 2-time world 10-Ball at No. 8 sa World Pool-Billiard Association. Mula pa noong 2005 Philppines SEA Games, hindi pa nabobokya si Amit, ang Pinay cue artists na humablot ng world title. Napasakamay din nito ang limang gintong medalya, dalawang pilak at dalawang tanso. Ang tanging hindi nakakubra ng gintong medalya si Amit ay noong 2011 Indonesia SEA Games matapos na mabigo kay Ranola sa 9-Ball singles finals. Nagwagi ang 15-anyos na si Centeno sa Asian juniors at nagbulsa ng bronze medal sa 2014 World Junior Championship."
1,"Maraming kababayan natin ang siguradong magpupunta sa beach ngayong summer at bakasyon para maglibang at makapag-swimming. Pero dapat parin na maging mapagmatyag at siguraduhin ang kaligtasan ng buong pamilya, lalo na ang mga bata. Nag-viral noon nakaraang taon ang pagkamatay ng isang bata habang naliligo sa dagat. Ayon sa Facebook post ni Rosemae Tomilloso Alegre, nakagat umano ang kanyang pamangkin ng isang dikya o jellyfish. BASAHIN ANG KANYANG POST SA FACEBOOK: Kung sakaling nakagat ng dikya o jellyfish, dapat itong lagyan ng suka nang 15 hanggang 30 minuto. At kung walang suka ay puwede rin gumamit ng salt water. ""Jellyfish stings are a common problem at the beach, but not all jellyfish stings are dangerous. When stung by a jellyfish, the first thing you will feel is a stinging, itchy pain. Eventually, you will experience swelling, and uneven marks on the skin. If the jellyfish is venomous, you will experience difficulty breathing, and in some cases, dizziness. ""'Yung iba dumidiretso eh, puwedeng ikamatay 'yun,"" ayon kay Dr. Victoria Abesamis, hepe ng Medical Professional Services ng East Avenue Medical Center. ""Immediate treatment is necessary, as jellyfish have nematocysts, or stinging cells, that release toxins that can spread through the body. If stung by jellyfish, soak the affected area in vinegar for 15 to 30 minutes. If no vinegar is available, salt water may be used. Fresh water should be avoided, however, as this can only produce more toxins. Kasi 'yung ihi, di naman lahat ng ihi ay acidic. Dapat kasi kasing acidic ng suka o acetic acid,"" dagdag ni Abesamis. Bumuhos naman ang pakikiramay ng maraming netizens sa social media dahil sa nangyari sa bata."
1,"Kinakantyawan ngayon ng mga netizens ang hand sign ng ilang kandidato ng oposisyon na kilala sa bansag na ""Otso Diretso"". Sa litratong ibinahagi ng pro-government blogger at university lecturer na si Sass Rogando Sasot, makikita ang mga sina Magdalo Congressman Gary Alejano, Erin Tanada, Attorney Romulo Macalintal, Attorney Chel Diokno at former Solicitor General Florin Hilbay na may kakaibang hand sign. Ayon sa ilang netizens, ""pitik kulangot"" daw ang nasabing pose ng mga senatorial candidates. Umabot na ng mahigit 2,500 ang nagbahagi ng naturang litrato habang isinusulat ang blog post na ito at umani na rin ng libo-libong komento sa mga netizens. Ito po ang reaksyon mula sa mga followers ni Sasot. Ito pa po ang ilang paandar ng oposisyon. Source: Sass Rogando Sasot | VOVph"
1,"Hindi nagustuhan ng opisyal ng Catholic Bishops' Conference of the Philippines (CBCP) na si Caceres Archbishop Rolando Tria Tirona ang naging resulta ng halalan na ginanap kamakailan lang dahil karamihan sa mga mananalong senador ay ka-alyado ng Duterte Administration. Ayon sa pari, ang nakalipas na eleksyon daw ay nakakagambala at nakakabigo. Sabi ni Tirona, kailangan daw mapangaralan ng husto ang mga botante para makapili ang mga ito ng mga lingkod bayan na talagang magsisilbi. ""Catholics must be more persistent in changing the mindset and voting preferences of the public. We must take seriously the need for voters' education beginning with our youths through our Catholic schools, parishes, and youth organizations,"" boladas ni Tirona. Inudyukan din ni Tirona ang mga tao na ipinalangin ang mga bagong halal na opisyal. ""for the newly elected officials to deliver what they promised during the campaign period. Likewise, we pray and remain vigilant that the important principle of check and balance may not be lost. May the elected leaders do their fresh mandate with dedication and unselfish service for the common good,"" boladas ni Tirona. Basahin ang naging reaksyon ng ilang kababayan natinsa sinabi ng obispo. ""I think, the Catholic Church leaders have to undergo intensive training/education about separation of the Church and State,"" sabi ni P. Inggo. ""You are destroying the Catholic church and driving away it's followers why can't you be like the Pope in Vatican? Focus on spiritual and moral issues and NOT on the political side of things! Render caesar unto caesar! You will never hear priests here in eu dwell on political matters like you do! Only in the Philippines, the church has been corrupted!,"" sabi ni Z. Alejandro. ""The people have spoken through their votes. Accept it.. your influence about politics is getting slimmer. Focus on church matters rather than meddling with the government.,"" sabi ni R. Martin. Source: Manila Bulletin"
1,"Usap-usapan ngayon sa social media ang umano'y panggagaya ng kinatawan ng Thailand na si Ingchanok Prasart sa ginanap na Miss Intercontinental pageant 2018 sa trademark ni Miss Universe 2018 Catriona Gray na ""lava walk."" Isang netizen sa Twitter na nagngangalang Marnie Raro ang nakapansin sa paraan ng paglalakad at pag-project ni Miss Thailand na parang kinokopya ang ""lava walk"" ni Catriona. Bukod kay Miss Thailand, napansin din ng mga netizens ang pagkopya umano sa ""Mayon Volcano gown"" ni Miss Vietnam. Aminado naman ang dalawa na labis nilang hinahangaan at inspirasyon nila si Miss Universe 2018 Catriona Gray. Halo-halo naman ang naging reaksyon ng mga netizens hinggil dito. ""So now everyone looks like Catriona Gray. From hair to stance to gowns. The influence. Only legends do that."" ""Catriona Gray's walk can never be perfect without her walking it."" ""I think so? Even the hand gesture of Miss Thailand seems copied too. Catriona Gray is indeed a queen."" ""Yet they can't copy the original. Because there will be only one Lava Walk and Catriona Gray."" ""Kayo na 'yung may mga originality... hala gawa kayo sarili niyong pageant, ano ba naman yung hayaan niyo na lang sila hays....daming toxic."" Isang patunay lamang ito na maraming mga aspiring beauty pageant candidates, hindi lamang sa Pilipinas kundi maging sa buong mundo, ang tumitingala at humahanga kay Catriona. Aminado naman dito ang marami sa mga kandidata ng naturang katatapos na pageant. Ang 47th edition ng Miss Intercontinental 2018 ay ginanap noong Enero 26, 2019, sa SM Mall of Asia Arena sa Pasay, Metro Manila, Philippines. Kinoronahan ni Miss Intercontinental 2017 Veronica Salas Vallejo ng Mexico ang kandidata ng Pilipinas na si Karen Juanita Gallman. Ito ang kauna-unahang pagkakataong naging host ang Pilipinas sa pageant na ito. Pinili ng Japan organizers ang Pilipinas na maging venue ng pageant dahil abala ang bansang Japan sa mga paghahanda para sa 2020 Summer Olympics. Narito ang buong Twitter post ng netizen:"
0,"MY ideal age to get married before is 30, pero hindi nasunod kasi 33 na ako at still single,"" napangiting sabi sa amin ni Christian Bautista nang kumustahin namin kung kailan siya ikakasal. ""Sana next year, meron na, ha-ha-ha. Ready na naman ako, 'kaso wala pa."" Magkakaroon muna ba siya ng anak bago magpakasal?"
0,"Ito ang reaksiyon ni ""First Take"" host Skip Bayless sa programa niya sa ESPN sa United States hinggil sa matagal nang paghahamon ni Pacquiao kay Mayweather."
1,"""This is just the beginning, this is not the end. Nobody has to claim total victory here. Umpisa pa lang ito, marami pang pupuntahan itong kasong ito."" Ganito ang naging pahayag ni Department of Justice Secretary Menardo Guevarra matapos pigilan ni Makati Regional Trial Court Jusge Andres Soriano ang pag-aresto kay Senador Antonio Trillanes. Inilutang din ni Guevarra ang ideya na dalhin sa mas mataas na hukuman ang kaso ni Trillanes. ""We expect both parties may elevate this ruling of the RTC to a superior court,"" sabi pa ni Guevarra. Sa kaugnay na isyu, binuko ni Presidential Son at former Davao City Vice Mayor Paolo Duterte na appointee umano ni dating Pangulong Noynoy Aquino si Judge Soriano. Maalalang si Aquino ang nagbigay ng kwestiyonableng amnestiya kay Trillanes. Naniniwala ba kayo na hindi tama ang naging desisyon ni Judge Andres Soriano? Source: ABS-CBN | News5"
1,"Nakatikim ng mga patutsada mula kay Mocha Uson si Jim Paredes, ang viral sensation ngayon sa social media dahil sa scandal video. Mababatid na kumalat sa social media ang scandal ni Paredes na may ka-video call at padila-dila pa sa harapan ng camera habang nilalaro ang maselang parte ng katawan. Dahil dito ay hindi na nag-atubiling resbakan ni Uson si Paredes sa mga pagmamalinis nito. Isa sa mga binatikos ni Uson ay ang ilang beses na pagtira ni Paredes laban kay Pangulong Rodrigo Duterte. ""Alam mo ang problema sayo hindi naman yang pag video na nagsosolo. Walang pakialam ang tao kung gawin mo yan. Buhay mo yan. Lahat naman tayo merong pribadong buhay. Ang problema kasi yung pagiging pagmamalinis mo. Ilang beses mo tinira ang Pangulo sa kanyang mga salita at gawa na may kaugnay sa babae yun pala ikaw ang ganun,"" resbak ni Mocha. Ayon pa kay Uson, kilala niya raw ang pagkatao ni Paredes at hindi aniya ito binanatan ng husto noon kahit panay ang batikos sa kanya. ""Mr. J. Paredes alam mong alam ko ang tunay mong pagkatao. Hindi na nga kita pinuruhan dati kahit panay ang banat mo sa akin dahil matanda ka na at marunong akong rumespeto sa mga nakakatanda pagdating sa mga musikero dahil isa din akong artist. Kaya ayan KARMA na ang humabol sayo. Wag kang mag alala may bukas pa. May panahon pa magsisi. Wag po kasing magmalinis,"" buwelta ni Mocha. Binanggit din ni Uson ang tungkol sa iba pang media personalities na nagmamalinis at nagkukunwaring disente. Nagbigay naman si Uson ng pahiwatig kung sino ang mga ito. ""Itong pangyayari na ito ay isang babala sa mga naglilinis linisan. Marami pa akong kilalang mga disente kuno na media personality pero matindi ang kamanyakan. Wag niyong kalimutan dati akong nasa industriya ninyo at kilala ko ang mga binobook ninyo. Kaya umayos kayo. PLS LANG. WAG AKO,"" pagsisiwalat ni Mocha. ""Ikaw matandang ubo ng ubo. Araw araw mo akong binabanatan noon sa programa mo. Antay ka sa karma. Alam ko sikreto mo. At ikaw namang mahilig sa pipino panay banat mo din sa akin na wala akong karapatan manilbihan sa gobyerno dahil isa lang akong hamak na sexy dancer dati. Ingat baka ma ospital ka dyan, O na ospital na nga ba?,"" dagdag ni Mocha. Inamin naman ni Uson na naging sex blogger siya sa isang sexy magazine dati at nagbibigay payo sa mga problema ukol sa sexual health. ""Nakalimutan ata nitong mga disente na ito na dati akong SEX BLOGGER sa isang sexy magazine. Humihingi pa nga kayo ng advise dahil may problema kayo kay junjun. Tamad na kasi. Iba pa sa inyo nag aaya pa ng threesome kasama jowa niyo. Kaya pls lang wag ako. Baka nakakalimutan niyo din ata kilala ko ang bugaw sa industriya dahil nagsusumbong sila sa akin pag may mga nag aapply sa Mocha Girls na nag wawalk para hindi ko na tanggapin. Winawarningan na nila ako kaagad dahil alam nila na ang grupo ko ay sexy lamang sa show pero off stage mga inosente talaga,"" ani Mocha. Aniya, natatawa na lang siya dahil sa mga media personality na nagpapanggap na disente pero ang totoo umano ay mga manyakol. ""At nakwekwento din nila ang mga disente kunong media personality pero ang totoo manyakol. Kaya natatawa nalang ako pag napapakinggan ko mga banat nila kay PRD na keso manyak. Napapa- look who's talking- nalang ako. SO PLS LANG DONT ME,"" dagdag ni Mocha."
1,"Sa talunmpati ni Pangulong Rodrigo Duterte sa inagurasyon ng Cavite Gateway Terminal, inakusahan ng Presidente ang isang obispo na gumagamit daw ng donasyon ng simabahan para sa pansariling pangangailangan. Hindi hayagang pinangalanan ni Pangulong Duterte ang naturang obispo pero tinawag niya itong ""Bishop David"" pero isa sa mga maiingay na kritiko ni Presidente Duterte ay si Caloocan Bishop Pablo Virgilio David. ""Alam mo sa totoo lang, sabihin ko sa inyo, iyong mga offerings, iyong mga pinya, avocado, saging, saan napupunta 'yan? Gusto niyong malaman? Gusto niyo ng video? Ibigay ko sa inyo. Doon sa pamilya niya... Ikaw, David, tumahimik ka ha. Sige ka lang hingi ng contribution diyan sa mga... Saan ang pera ng mga tao? Ang g*** sige lang hingi, may second collection pa,"" sabi ng Presidente. Umangal naman si Bishop David sa naging pahayag ni Presidente Duterte. Hindi daw siya tinuruan ng mga magulang niya na magnakaw. ""I am the only Bishop 'David' in the Catholic Bishops' Conference of the Philippines (CBCP). I think he has confused me for someone else... My parents never taught me to steal... You see, people who are sick sometimes do not know what they are talking about, so we should just bear with them,"" sabi ni Bishop David. Source: GMA News | Inq"
1,"Humantong na sa hamunan ang naging pagbatikos ni Asia's songbird Regine Velasquez-Alcasid kay Duterte Administration foreign affairs secretary Teddy ""Boy"" Locsin. Magugunitang binatikos ni Regine si Locsin dahil sa isyung West Philippines Sea at kinuwestiyon ang antas ng katalinuhan ng kalihim. Hindi ito pinalampas ng radio host na si Ben Tulfo at sinabing sumasakay lang si Regine sa isyu dahil palaos na. Wala din daw alam si Regine sa naturang usapin. ""Ang mensahe ko sa 'yo, Regine Velasquez, next time you open your mouth, think. Make sure na may laman ang utak mo. Make sure alam mo yung isyu and you can talk about it. Hindi mo ito balwarte. Yung kaalaman mo, itago mo na lang... Ano bang alam nitong si Regine Velasquez other than kumanta lamang, kung di man career na medyo dwindling down. And so, speaking up like may alam pag dating sa foreign relations or foreign affairs ang isang entertainer,"" sabi ni Tulfo. Hindi nagustuhan ni Ogie Alcasid ang mga tirada ni Tulfo sa asawa niya at rumesbak na siya na lang daw ang pagtuunan ng pansin ng radio host. ""Sir @bitagbentulfo . I offer my cheek to you. After you have maligned my wife I ask that you focus on me. She is after all a lady. God bless you sir,"" banat ni Ogie. Sumagot din si Tulfo kay Ogie at sinabing wala siyang planong manakit. Nagbibgay lang daw siya ng opinyon niya. Iginiit din ni Tulfo na hindi dapat nakikialam si Regine sa usapin ng foreign affairs. ""I am not here to hurt anyone. I am talking with sincerity and truthfulness. this is a serious issue. Tell your wife to focus on her career. Please, not Foreign relations and issues. I do respect you and your wife,"" ani Tulfo. Source: Ogie | Tulfo | Tulfo | PS"
